Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
238,C,44.48,6760,0.01
238,A,46.26,6740,0.01
238,E,49.53,7596,0.65
238,D,50.64,7676,0.64
238,G,52.84,7336,0.72
238,X,54.97,6875,0.87
239,D,9.56,7656,0.69
239,E,11.63,7556,0.62
239,A,12.95,6760,0.01
239,G,16.03,7356,0.81
239,B,18.23,6760,0.0
239,F,20.23,9858,0.87
239,G,21.36,7596,0.56
239,E,23.54,7516,0.56
239,A,25.08,6740,0.01
239,B,28.18,6840,-0.01
239,C,30.04,6780,0.01
239,X,31.7,6875,0.94
240,E,9.55,7536,0.56
240,B,11.09,6800,-0.01
240,D,12.77,7696,0.63
240,B,14.88,6820,-0.01
240,E,16.82,7536,0.57
240,C,18.22,6880,-0.02
240,D,19.71,7536,0.83
240,B,21.98,6840,-0.01
240,A,23.99,6800,0.0
240,D,26.69,7576,0.75
240,B,28.9,6800,-0.01
240,F,30.81,10058,0.69
240,A,31.87,6700,0.01
240,G,34.95,7576,0.55
240,D,36.7,7656,0.7
240,E,38.72,7616,0.72
240,C,40.06,6740,0.01
240,D,41.62,7656,0.7
240,C,43.65,6880,-0.01
240,A,45.36,6720,0.01
240,C,48.6,6880,-0.01
240,A,50.34,6800,0.0
240,F,53.42,9758,0.74
240,A,54.51,6800,0.0
240,F,57.73,10038,0.66
240,C,58.85,6760,0.01
240,B,60.64,6820,-0.01
240,A,62.59,6780,0.0
240,F,65.86,10058,0.67
240,B,66.99,6860,-0.02
240,E,69.0,7696,0.82
240,B,70.31,6880,-0.01
240,F,72.14,9818,0.78
240,A,73.33,6700,0.01
240,E,76.52,7716,0.88
240,B,77.84,6800,0.0
240,G,79.83,7476,0.77
240,X,81.95,6875,0.88
241,A,9.98,6800,0.0
241,B,13.13,6700,0.01
241,D,14.77,7516,0.84
241,G,16.87,7416,0.82
241,D,18.63,7616,0.8
241,B,20.67,6760,0.0
241,C,22.52,6880,-0.01
241,F,24.22,10058,0.68
241,A,25.24,6820,-0.03
241,C,28.3,6780,0.01
241,B,30.2,6800,0.0
241,E,32.25,7536,0.59
241,X,33.54,6875,0.91
242,G,9.97,7356,0.83
242,D,11.94,7536,0.9
242,A,14.22,6760,0.01
242,D,17.03,7676,0.62
242,A,19.3,6880,-0.04
242,G,22.43,7516,0.72
242,C,24.77,6780,0.0
242,E,26.62,7536,0.59
242,F,27.97,9798,0.86
242,C,29.13,6800,0.0
242,G,30.97,7516,0.64
242,C,33.27,6860,0.0
242,E,34.99,7676,0.8
242,C,36.4,6760,0.01
242,A,38.33,6780,0.01
242,B,41.59,6800,-0.01
242,A,43.46,6740,0.01
242,F,46.55,10058,0.71
242,E,47.81,7696,0.8
242,A,49.11,6860,-0.04
242,G,52.26,7476,0.73
242,C,54.48,6780,0.01
242,E,56.37,7556,0.6
242,F,57.73,9798,0.87
242,D,58.39,7716,0.63
242,E,60.64,7816,0.78
242,D,61.77,7496,0.8
242,E,63.98,7576,0.62
242,G,65.52,7476,0.8
242,E,67.89,7636,0.71
242,F,69.36,9978,0.77
242,E,70.49,7576,0.6
242,C,71.91,6780,0.01
242,D,73.37,7616,0.7
242,B,75.37,6880,-0.02
242,X,77.17,6875,0.9
243,A,9.96,6780,0.01
243,B,13.06,6720,0.01
243,D,14.57,7756,0.61
243,A,16.79,6740,0.01
243,F,20.13,9758,0.87
243,G,21.16,7356,0.77
243,C,23.58,6840,0.0
243,G,25.3,7576,0.53
243,C,27.46,6780,0.0
243,E,29.31,7696,0.83
243,C,30.79,6720,0.01
243,B,32.48,6800,0.0
243,C,34.42,6740,0.01
243,F,36.13,9838,0.91
243,B,37.33,6780,-0.01
243,C,39.18,6860,-0.01
243,F,40.97,9998,0.79
243,E,42.03,7656,0.76
243,G,43.33,7456,0.87
243,B,45.48,6860,-0.01
243,E,47.37,7636,0.77
243,G,48.72,7536,0.67
243,C,51.03,6900,-0.01
243,E,52.77,7676,0.85
243,F,54.16,9858,0.89
243,E,55.16,7696,0.84
243,F,56.45,9758,0.84
243,G,57.67,7416,0.83
243,B,59.84,6820,-0.01
243,C,61.72,6760,0.01
243,A,63.66,6880,-0.04
243,G,66.9,7496,0.73
243,B,69.03,6860,-0.02
243,C,70.84,6880,-0.01
243,G,72.57,7556,0.61
243,E,74.87,7636,0.74
243,C,76.38,6760,0.01
243,D,77.82,7636,0.72
243,X,79.81,6875,0.91
244,G,9.92,7576,0.58
244,C,12.07,6820,0.0
244,D,13.4,7616,0.76
244,E,15.43,7556,0.61
244,B,16.81,6780,0.0
244,G,18.77,7536,0.64
244,A,20.91,6720,0.01
244,G,23.99,7536,0.67
244,B,26.36,6900,-0.02
244,D,27.82,7556,0.87
244,C,29.9,6760,0.01
244,G,31.76,7336,0.74
244,B,33.93,6820,-0.01
244,A,35.88,6800,-0.0
244,D,38.62,7756,0.55
244,A,40.86,6760,0.01
244,B,44.14,6820,-0.01
244,A,46.01,6880,-0.04
244,E,49.23,7776,0.83
244,C,50.55,6740,0.01
244,A,52.27,6700,0.02
244,G,55.6,7496,0.69
244,D,57.46,7716,0.61
244,B,59.48,6840,-0.01
244,F,61.41,9838,0.83
244,C,62.49,6740,0.01
244,E,64.21,7516,0.56
244,A,65.56,6780,0.01
244,F,68.61,10038,0.66
244,C,69.71,6820,-0.01
244,E,71.42,7696,0.84
244,F,72.95,9858,0.87
244,A,74.06,6780,0.0
244,E,77.18,7696,0.77
244,B,78.63,6860,-0.01
244,G,80.57,7356,0.71
244,B,82.96,6900,-0.02
244,F,84.78,9758,0.86
244,A,85.99,6760,0.0
244,G,89.28,7556,0.58
244,D,91.03,7576,0.83
244,X,93.03,6875,0.89
245,A,9.98,6840,-0.03
245,F,13.15,9798,0.76
245,B,14.26,6740,0.0
245,G,16.28,7416,0.75
245,D,18.25,7756,0.61
245,B,20.26,6740,0.01
245,E,22.08,7716,0.84
245,C,23.45,6880,-0.01
245,X,25.08,6875,0.86
246,B,9.97,6720,0.01
246,D,11.44,7656,0.69
246,A,13.66,6820,-0.0
246,B,16.71,6740,0.01
246,D,18.24,7576,0.81
246,C,20.34,6880,-0.01
246,E,22.17,7736,0.87
246,G,23.45,7436,0.8
246,E,25.67,7576,0.63
246,F,27.1,9858,0.92
246,B,28.17,6760,0.01
246,E,30.2,7556,0.58
246,D,31.24,7776,0.57
246,C,33.3,6880,-0.01
246,E,34.96,7736,0.86
246,B,36.47,6800,0.0
246,A,38.38,6780,0.0
246,D,41.24,7616,0.78
246,E,43.37,7716,0.86
246,F,44.8,9798,0.85
246,C,46.02,6800,0.0
246,D,47.56,7556,0.83
246,A,49.59,6780,0.0
246,E,52.84,7756,0.86
246,C,54.25,6740,0.01
246,G,56.02,7496,0.78
246,X,58.14,6875,0.9
247,E,9.49,7776,0.86
247,B,11.01,6720,0.01
247,A,13.12,6800,0.0
247,C,16.32,6780,0.0
247,B,18.07,6740,0.01
247,E,20.18,7556,0.61
247,D,21.32,7536,0.79
247,B,23.36,6860,-0.01
247,D,24.91,7536,0.81
247,C,26.97,6720,0.02
247,A,28.93,6820,0.0
247,E,32.13,7776,0.87
247,F,33.41,9778,0.86
247,G,34.64,7476,0.8
247,D,36.55,7456,0.76
247,G,38.83,7536,0.66
247,C,40.97,6740,0.01
247,F,42.7,10018,0.76
247,B,43.72,6740,0.01
247,A,45.72,6880,-0.04
247,B,49.01,6780,0.0
247,G,51.01,7416,0.86
247,C,53.29,6880,-0.01
247,F,55.19,9918,0.79
247,C,56.25,6780,0.0
247,E,57.98,7656,0.78
247,X,59.26,6875,0.92
248,C,9.97,6720,0.02
248,D,11.37,7636,0.72
248,C,13.59,6740,0.01
248,B,15.43,6880,-0.01
248,F,17.45,10018,0.75
248,C,18.61,6880,-0.01
248,F,20.26,9858,0.81
248,E,21.38,7696,0.79
248,F,22.7,9818,0.88
248,A,23.85,6820,0.0
248,E,27.05,7716,0.84
248,G,28.44,7436,0.87
248,C,30.66,6780,0.0
248,A,32.44,6740,0.01
248,C,35.52,6780,0.01
248,F,37.29,9938,0.87
248,B,38.35,6800,0.0
248,D,39.94,7516,0.8
248,G,42.21,7556,0.59
248,B,44.37,6800,-0.01
248,G,46.38,7336,0.75
248,C,48.56,6740,0.01
248,D,49.96,7676,0.67
248,C,52.14,6800,0.0
248,D,53.43,7756,0.6
248,A,55.45,6720,0.01
248,C,58.74,6740,0.01
248,B,60.66,6760,0.0
248,A,62.7,6740,0.01
248,B,65.84,6880,-0.02
248,A,67.7,6760,0.01
248,F,70.82,9838,0.78
248,D,71.45,7656,0.68
248,F,73.47,9918,0.86
248,G,74.46,7576,0.59
248,C,76.8,6780,0.01
248,A,78.71,6780,0.0
248,C,81.83,6860,-0.01
248,E,83.54,7776,0.83
248,X,84.82,6875,0.92
249,C,10.0,6800,-0.01
249,G,11.81,7436,0.75
249,F,14.0,9798,0.87
249,E,14.99,7616,0.68
249,C,16.38,6800,0.01
249,A,18.19,6740,0.01
249,G,21.27,7476,0.72
249,C,23.55,6880,-0.01
249,G,25.2,7456,0.8
249,C,27.48,6840,-0.01
249,B,29.15,6880,-0.01
249,C,31.06,6780,0.01
249,G,32.95,7396,0.88
249,F,35.18,10078,0.7
249,G,36.26,7436,0.84
249,B,38.54,6800,-0.01
249,C,40.36,6720,0.01
249,D,41.82,7556,0.87
249,A,43.88,6800,0.0
249,D,46.67,7656,0.67
249,F,48.89,10058,0.71
249,G,49.93,7356,0.78
249,A,52.25,6900,-0.04
249,G,55.46,7576,0.58
249,C,57.8,6900,-0.01
249,F,59.52,10078,0.67
249,D,60.11,7676,0.58
249,E,62.12,7756,0.86
249,A,63.5,6760,0.01
249,F,66.61,9998,0.8
249,A,67.76,6720,0.01
249,B,71.04,6760,0.0
249,X,72.86,6875,0.95
250,G,9.95,7356,0.8
250,D,11.76,7496,0.85
250,F,13.77,9958,0.83
250,B,14.76,6760,0.0
250,G,16.71,7436,0.76
250,E,18.94,7776,0.83
250,D,19.97,7576,0.79
250,E,22.17,7816,0.81
250,D,23.23,7556,0.74
250,C,25.48,6900,-0.01
250,D,26.74,7576,0.77
250,G,28.77,7416,0.89
250,E,31.14,7596,0.65
250,A,32.63,6720,0.01
250,F,35.82,9978,0.83
250,G,36.94,7516,0.68
250,A,39.3,6820,-0.03
250,C,42.34,6780,0.01
250,E,44.21,7736,0.85
250,C,45.52,6860,-0.01
250,A,47.41,6880,-0.04
250,F,50.56,10018,0.72
250,B,51.77,6880,-0.02
250,F,53.79,9958,0.83
250,G,54.83,7576,0.51
250,A,57.18,6760,0.01
250,F,60.41,9818,0.86
250,A,61.57,6720,0.01
250,E,64.87,7596,0.69
250,C,66.25,6900,-0.01
250,E,68.13,7556,0.6
250,C,69.61,6840,-0.01
250,E,71.36,7576,0.65
250,C,72.8,6860,-0.01
250,A,74.7,6820,0.0
250,B,77.97,6820,-0.01
250,E,79.77,7736,0.85
250,C,81.09,6760,0.01
250,G,82.94,7536,0.65
250,A,85.27,6840,-0.03
250,E,88.59,7596,0.65
250,G,90.05,7536,0.63
250,E,92.19,7816,0.8
250,D,93.13,7636,0.75
250,X,95.13,6875,0.94
251,E,9.49,7556,0.6
251,F,10.79,10058,0.7
251,D,11.63,7456,0.75
251,A,13.8,6900,-0.04
251,C,16.85,6880,-0.01
251,D,18.29,7716,0.58
251,F,20.47,9818,0.88
251,B,21.59,6800,0.0
251,D,23.06,7676,0.69
251,A,25.15,6800,-0.0
251,D,27.85,7556,0.76
251,F,29.99,9938,0.87
251,A,31.23,6780,0.0
251,C,34.36,6740,0.01
251,G,36.04,7516,0.67
251,X,38.15,6875,0.9
252,F,9.98,9938,0.86
252,G,11.06,7416,0.91
252,B,13.25,6820,-0.01
252,F,15.21,9918,0.85
252,G,16.27,7396,0.78
252,D,18.16,7636,0.72
252,E,20.31,7636,0.74
252,A,21.83,6780,0.0
252,F,25.06,9798,0.91
252,A,26.18,6900,-0.04
252,F,29.23,9798,0.9
252,G,30.44,7436,0.77
252,A,32.6,6840,-0.03
252,G,35.64,7596,0.56
252,F,37.76,9898,0.86
252,G,38.96,7476,0.78
252,E,41.11,7636,0.7
252,C,42.64,6860,-0.01
252,X,44.28,6875,0.88
253,F,9.94,9898,0.77
253,D,10.66,7756,0.6
253,G,12.84,7416,0.87
253,E,15.24,7616,0.68
253,C,16.79,6820,0.0
253,B,18.46,6780,0.01
253,G,20.37,7356,0.79
253,F,22.68,9778,0.84
253,B,23.92,6800,0.0
253,D,25.44,7736,0.61
253,C,27.57,6900,-0.01
253,G,29.29,7436,0.85
253,A,31.44,6880,-0.04
253,B,34.49,6740,0.01
253,E,36.33,7536,0.57
253,F,37.81,9998,0.75
253,G,39.04,7436,0.78
253,B,41.3,6880,-0.01
253,D,42.76,7716,0.63
253,B,44.84,6880,-0.01
253,D,46.4,7456,0.76
253,E,48.59,7636,0.71
253,B,50.14,6700,0.01
253,A,52.18,6720,0.01
253,F,55.26,9818,0.86
253,B,56.26,6860,-0.01
253,G,58.18,7396,0.86
253,F,60.43,9878,0.88
253,B,61.63,6740,0.01
253,A,63.62,6760,0.01
253,F,66.89,10018,0.76
253,D,67.72,7556,0.85
253,B,69.85,6840,-0.01
253,F,71.82,10058,0.7
253,B,72.84,6740,0.01
253,C,74.88,6820,0.0
253,X,76.53,6875,0.89
254,F,9.97,9978,0.77
254,E,11.19,7736,0.9
254,F,12.62,9878,0.87
254,D,13.47,7496,0.8
254,E,15.63,7576,0.63
254,A,16.94,6760,0.01
254,B,20.16,6720,0.01
254,A,22.11,6740,0.01
254,D,24.9,7556,0.8
254,C,27.0,6740,0.01
254,F,28.81,9818,0.89
254,A,30.09,6880,-0.04
254,G,33.29,7576,0.59
254,X,35.39,6875,0.93
255,F,9.95,9918,0.83
255,G,11.19,7536,0.67
255,C,13.49,6740,0.01
255,D,14.89,7496,0.78
255,F,16.96,9978,0.81
255,A,18.02,6880,-0.04
255,D,20.66,7536,0.82
255,A,22.84,6860,-0.04
255,D,25.63,7616,0.77
255,F,27.72,9958,0.84
255,G,28.71,7516,0.63
255,D,30.57,7636,0.71
255,A,32.81,6700,0.01
255,E,35.89,7796,0.83
255,G,37.37,7476,0.83
255,A,39.53,6880,-0.04
255,E,42.75,7576,0.63
255,F,44.07,9918,0.86
255,E,45.22,7516,0.55
255,D,46.15,7536,0.88
255,F,48.19,9758,0.83
255,B,49.46,6720,0.01
255,X,51.28,6875,0.87
256,F,9.97,10058,0.73
256,E,11.06,7736,0.82
256,D,12.14,7576,0.76
256,C,14.41,6880,-0.01
256,F,16.18,10038,0.75
256,A,17.46,6700,0.02
256,E,20.8,7776,0.85
256,F,22.17,9938,0.84
256,B,23.19,6860,-0.02
256,E,25.07,7596,0.68
256,A,26.45,6780,0.0
256,B,29.54,6760,0.01
256,E,31.52,7796,0.85
256,A,32.98,6880,-0.04
256,G,36.0,7556,0.61
256,X,38.1,6875,0.9
257,D,9.58,7716,0.62
257,E,11.82,7696,0.82
257,D,12.75,7716,0.62
257,A,15.04,6860,-0.04
257,E,18.18,7576,0.61
257,F,19.71,9838,0.85
257,A,20.84,6860,-0.03
257,B,23.98,6780,0.0
257,E,25.9,7676,0.81
257,C,27.25,6780,0.01
257,A,28.98,6860,-0.04
257,F,32.25,9878,0.82
257,G,33.5,7336,0.78
257,D,35.38,7536,0.78
257,E,37.56,7536,0.56
257,D,38.67,7536,0.78
257,F,40.7,10058,0.69
257,E,41.93,7656,0.76
257,A,43.29,6900,-0.04
257,D,46.13,7496,0.81
257,A,48.22,6820,-0.0
257,D,50.87,7736,0.61
257,E,53.0,7736,0.86
257,A,54.33,6780,0.01
257,B,57.55,6900,-0.02
257,C,59.38,6760,0.01
257,D,60.7,7716,0.62
257,F,62.79,10078,0.67
257,G,63.81,7476,0.82
257,X,65.92,6875,0.94
258,E,9.54,7716,0.84
258,C,10.96,6780,0.01
258,F,12.84,9798,0.79
258,D,13.66,7616,0.72
258,E,15.66,7616,0.7
258,G,17.21,7496,0.69
258,E,19.42,7536,0.56
258,D,20.54,7576,0.83
258,E,22.84,7556,0.58
258,F,24.33,9958,0.82
258,A,25.6,6900,-0.04
258,E,28.62,7736,0.81
258,F,29.99,9798,0.8
258,D,30.84,7576,0.85
258,B,32.89,6860,-0.01
258,X,34.68,6875,0.91
259,F,9.98,9838,0.92
259,A,11.18,6880,-0.04
259,E,14.32,7776,0.8
259,C,15.73,6860,0.0
259,E,17.61,7596,0.66
259,G,18.96,7476,0.78
259,A,21.18,6800,0.0
259,C,24.49,6840,-0.01
259,B,26.21,6840,-0.02
259,D,27.87,7736,0.59
259,X,29.86,6875,0.95
260,G,9.93,7476,0.81
260,A,12.16,6760,0.01
260,D,14.83,7676,0.66
260,E,17.06,7816,0.76
260,C,18.52,6880,-0.02
260,E,20.34,7636,0.75
260,A,21.85,6800,0.0
260,F,25.12,9918,0.84
260,D,25.72,7656,0.69
260,C,27.8,6720,0.01
260,F,29.53,10038,0.68
260,B,30.71,6720,0.01
260,X,32.53,6875,0.89
261,D,9.56,7516,0.85
261,A,11.8,6880,-0.04
261,G,14.92,7376,0.84
261,F,17.28,9838,0.83
261,A,18.43,6740,0.01
261,D,21.28,7536,0.79
261,B,23.5,6780,0.0
261,F,25.49,10018,0.76
261,E,26.58,7676,0.82
261,B,28.11,6860,-0.02
261,A,30.04,6840,-0.03
261,C,33.31,6720,0.01
261,X,34.98,6875,0.92
262,G,9.99,7336,0.75
262,C,12.38,6840,0.01
262,E,14.15,7656,0.76
262,C,15.67,6860,-0.01
262,G,17.4,7456,0.85
262,B,19.72,6840,-0.01
262,E,21.74,7656,0.74
262,B,23.29,6740,0.01
262,G,25.16,7456,0.84
262,C,27.38,6700,0.02
262,F,29.24,9858,0.91
262,D,29.92,7516,0.85
262,C,31.94,6800,0.0
262,D,33.28,7596,0.8
262,E,35.4,7636,0.75
262,G,36.79,7416,0.82
262,E,38.95,7716,0.87
262,A,40.35,6880,-0.04
262,X,43.35,6875,0.94
263,D,9.58,7756,0.58
263,C,11.61,6860,-0.01
263,G,13.29,7396,0.85
263,B,15.48,6880,-0.02
263,A,17.5,6780,0.01
263,C,20.69,6860,-0.01
263,E,22.47,7796,0.83
263,A,23.79,6880,-0.04
263,D,26.44,7656,0.67
263,A,28.5,6860,-0.03
263,G,31.61,7576,0.54
263,B,33.97,6780,0.0
263,C,35.89,6880,-0.01
263,B,37.57,6900,-0.02
263,G,39.41,7596,0.53
263,A,41.57,6820,0.0
263,F,44.79,10078,0.65
263,X,45.76,6875,0.88
264,C,9.99,6900,-0.01
264,E,11.76,7576,0.62
264,F,13.12,9918,0.86
264,E,14.3,7596,0.63
264,C,15.85,6780,0.01
264,A,17.69,6720,0.01
264,B,20.85,6760,0.0
264,F,22.88,10058,0.7
264,D,23.55,7716,0.61
264,G,25.75,7416,0.87
264,E,28.02,7716,0.85
264,C,29.47,6780,0.01
264,F,31.27,9798,0.81
264,G,32.25,7536,0.63
264,A,34.59,6800,0.0
264,G,37.82,7496,0.76
264,C,40.18,6780,0.01
264,E,41.85,7696,0.81
264,A,43.36,6700,0.02
264,E,46.63,7616,0.7
264,C,47.95,6800,0.0
264,B,49.7,6860,-0.02
264,F,51.67,10078,0.67
264,B,52.76,6860,-0.01
264,E,54.79,7656,0.79
264,D,55.91,7736,0.6
264,X,57.9,6875,0.92
265,D,9.56,7576,0.74
265,G,11.76,7516,0.73
265,B,14.17,6840,-0.01
265,F,16.15,9998,0.76
265,G,17.36,7356,0.74
265,A,19.65,6780,0.01
265,B,22.79,6820,-0.01
265,G,24.6,7596,0.54
265,C,26.74,6820,-0.01
265,F,28.43,9958,0.83
265,G,29.6,7556,0.61
265,B,31.94,6880,-0.01
265,C,33.94,6820,-0.01
265,F,35.79,10078,0.67
265,G,37.03,7396,0.88
265,C,39.24,6880,-0.01
265,D,40.76,7756,0.6
265,C,42.84,6800,0.0
265,E,44.59,7616,0.7
265,A,45.93,6760,0.01
265,G,49.09,7356,0.76
265,E,51.42,7716,0.87
265,D,52.52,7636,0.74
265,E,54.78,7596,0.67
265,C,56.1,6740,0.01
265,A,58.02,6880,-0.04
265,B,61.04,6860,-0.01
265,A,63.03,6720,0.01
265,C,66.27,6880,-0.01
265,B,67.92,6700,0.01
265,A,69.89,6860,-0.04
265,F,73.17,9818,0.87
265,X,74.15,6875,0.9
266,E,9.49,7756,0.89
266,F,10.91,9798,0.81
266,B,12.12,6840,-0.01
266,C,14.02,6740,0.01
266,A,15.95,6760,0.01
266,C,19.17,6740,0.01
266,A,21.1,6860,-0.04
266,B,24.14,6740,0.01
266,F,25.99,10018,0.77
266,C,27.11,6860,-0.01
266,G,28.99,7596,0.55
266,C,31.24,6720,0.01
266,G,33.15,7576,0.56
266,F,35.35,9838,0.8
266,E,36.42,7676,0.79
266,D,37.36,7736,0.6
266,X,39.34,6875,0.88
267,A,9.98,6720,0.01
267,C,13.07,6760,0.01
267,F,14.8,9818,0.88
267,B,16.01,6800,0.0
267,C,18.12,6740,0.01
267,F,19.86,10058,0.72
267,E,20.9,7676,0.76
267,B,22.27,6880,-0.02
267,F,24.18,10018,0.75
267,B,25.28,6820,-0.01
267,F,27.15,9918,0.85
267,G,28.34,7376,0.81
267,D,30.12,7496,0.76
267,F,32.36,9978,0.82
267,B,33.56,6860,-0.01
267,E,35.65,7656,0.79
267,G,36.98,7496,0.73
267,C,39.32,6780,0.01
267,A,41.2,6780,0.01
267,F,44.27,9818,0.8
267,C,45.51,6880,-0.01
267,B,47.19,6740,0.01
267,C,49.22,6740,0.01
267,F,51.09,10078,0.7
267,A,52.28,6700,0.02
267,D,55.01,7496,0.86
267,X,57.02,6875,0.87
268,E,9.48,7576,0.61
268,F,10.79,9758,0.8
268,B,12.03,6880,-0.01
268,G,14.06,7516,0.7
268,E,16.24,7596,0.68
268,A,17.76,6840,-0.03
268,B,20.9,6760,0.01
268,D,22.6,7596,0.77
268,A,24.72,6760,0.0
268,E,27.95,7796,0.81
268,B,29.26,6840,-0.01
268,C,31.22,6700,0.01
268,X,32.9,6875,0.89
269,A,9.97,6720,0.02
269,D,12.67,7696,0.63
269,A,14.76,6800,0.0
269,G,17.81,7556,0.58
269,B,19.97,6760,0.0
269,A,22.07,6860,-0.04
269,F,25.19,9998,0.78
269,B,26.3,6840,-0.01
269,F,28.2,10058,0.71
269,G,29.39,7396,0.82
269,D,31.38,7496,0.85
269,G,33.44,7496,0.78
269,C,35.69,6840,-0.01
269,A,37.5,6740,0.01
269,C,40.57,6880,-0.01
269,D,42.09,7636,0.74
269,C,44.1,6820,-0.01
269,B,45.88,6880,-0.02
269,G,47.68,7556,0.61
269,A,49.84,6760,0.0
269,E,52.92,7776,0.85
269,F,54.3,9758,0.82
269,D,55.09,7616,0.68
269,E,57.14,7536,0.57
269,D,58.17,7496,0.83
269,A,60.47,6760,0.0
269,F,63.5,10058,0.72
269,G,64.49,7456,0.86
269,D,66.43,7476,0.81
269,B,68.49,6740,0.01
269,G,70.38,7436,0.88
269,A,72.74,6720,0.01
269,F,76.01,9998,0.77
269,C,77.11,6760,0.0
269,X,78.78,6875,0.92
270,F,9.98,9778,0.78
270,B,11.15,6820,-0.01
270,F,13.13,9778,0.8
270,E,14.29,7656,0.74
270,C,15.78,6880,-0.01
270,A,17.63,6820,-0.03
270,F,20.76,9798,0.87
270,E,21.83,7616,0.68
270,D,22.77,7716,0.61
270,B,24.78,6780,0.0
270,D,26.43,7676,0.65
270,E,28.59,7716,0.8
270,F,29.9,9858,0.81
270,A,31.02,6900,-0.04
270,F,34.24,10038,0.72
270,D,35.02,7716,0.59
270,A,37.06,6900,-0.04
270,B,40.26,6760,0.01
270,D,41.92,7636,0.71
270,G,44.17,7436,0.84
270,D,46.11,7716,0.61
270,G,48.16,7436,0.86
270,B,50.37,6740,0.01
270,D,51.97,7456,0.75
270,A,54.04,6800,0.0
270,D,56.86,7756,0.58
270,B,59.09,6820,0.0
270,E,61.05,7716,0.8
270,D,62.13,7696,0.63
270,F,64.12,10038,0.75
270,E,65.13,7816,0.82
270,C,66.58,6720,0.01
270,X,68.27,6875,0.94
271,D,9.58,7536,0.89
271,E,11.7,7736,0.84
271,C,13.02,6760,0.01
271,E,14.76,7716,0.83
271,G,16.1,7456,0.83
271,B,18.26,6780,0.01
271,D,19.73,7716,0.59
271,E,21.73,7556,0.61
271,D,22.83,7536,0.85
271,C,25.03,6780,0.01
271,D,26.5,7776,0.6
271,F,28.51,9878,0.84
271,C,29.63,6760,0.01
271,F,31.53,9938,0.84
271,D,32.3,7556,0.79
271,E,34.37,7536,0.57
271,G,35.88,7416,0.87
271,B,38.03,6820,-0.01
271,A,39.88,6780,0.0
271,X,42.92,6875,0.9
272,D,9.58,7636,0.74
272,A,11.82,6780,0.0
272,D,14.7,7636,0.71
272,A,16.81,6720,0.01
272,G,20.0,7376,0.72
272,C,22.17,6700,0.01
272,D,23.5,7656,0.72
272,C,25.65,6900,-0.02
272,A,27.35,6780,0.01
272,B,30.54,6880,-0.01
272,E,32.57,7736,0.81
272,C,33.97,6720,0.01
272,D,35.4,7516,0.82
272,C,37.47,6800,0.0
272,A,39.24,6840,-0.03
272,F,42.43,9938,0.86
272,X,43.42,6875,0.87
273,C,9.97,6860,-0.01
273,A,11.71,6700,0.02
273,G,14.86,7436,0.74
273,C,17.02,6880,-0.01
273,E,18.71,7636,0.74
273,B,20.08,6860,-0.02
273,D,21.65,7596,0.76
273,B,23.69,6860,-0.01
273,A,25.76,6900,-0.04
273,D,28.54,7556,0.85
273,C,30.79,6800,0.01
273,A,32.47,6860,-0.04
273,C,35.6,6780,0.01
273,A,37.55,6740,0.01
273,D,40.32,7716,0.6
273,G,42.44,7356,0.74
273,F,44.72,9958,0.73
273,X,45.69,6875,0.91
274,A,9.97,6740,0.01
274,B,13.27,6780,0.0
274,A,15.12,6700,0.01
274,B,18.24,6820,-0.01
274,G,20.05,7556,0.63
274,E,22.33,7716,0.88
274,C,23.87,6720,0.01
274,E,25.81,7756,0.92
274,B,27.2,6800,-0.01
274,C,29.3,6780,0.0
274,G,31.06,7396,0.88
274,D,32.83,7476,0.78
274,G,34.99,7516,0.72
274,E,37.26,7816,0.82
274,D,38.34,7616,0.73
274,C,40.47,6860,-0.01
274,F,42.37,9778,0.84
274,B,43.54,6720,0.01
274,D,45.26,7716,0.62
274,B,47.29,6840,-0.01
274,C,49.34,6720,0.01
274,D,50.64,7556,0.84
274,C,52.8,6760,0.01
274,E,54.71,7796,0.82
274,C,56.05,6800,0.0
274,G,57.92,7356,0.81
274,C,60.26,6720,0.01
274,E,62.16,7736,0.88
274,D,63.16,7616,0.8
274,B,65.4,6860,-0.01
274,C,67.27,6820,-0.01
274,B,69.18,6760,0.0
274,E,71.27,7676,0.8
274,G,72.58,7416,0.86
274,C,74.8,6860,-0.01
274,B,76.55,6840,-0.01
274,A,78.57,6800,0.0
274,B,81.62,6860,-0.01
274,G,83.54,7496,0.76
274,A,85.91,6900,-0.04
274,B,89.15,6800,-0.01
274,D,90.68,7676,0.63
274,C,92.74,6720,0.01
274,A,94.55,6880,-0.04
274,C,97.72,6780,0.01
274,F,99.52,10078,0.67
274,X,100.48,6875,0.92
275,C,9.99,6820,0.0
275,G,11.72,7536,0.63
275,F,14.05,10038,0.72
275,A,15.07,6800,0.0
275,D,17.91,7696,0.64
275,E,19.97,7776,0.83
275,A,21.29,6780,0.01
275,C,24.6,6860,-0.01
275,B,26.38,6780,-0.01
275,X,28.18,6875,0.92
276,A,9.96,6900,-0.04
276,D,12.76,7716,0.65
276,C,14.81,6720,0.01
276,A,16.57,6720,0.02
276,C,19.72,6760,0.01
276,F,21.39,9938,0.88
276,E,22.59,7736,0.88
276,C,23.91,6720,0.01
276,B,25.85,6840,-0.01
276,D,27.53,7596,0.84
